Rew_NoInv;localization_time;localization_real_continous_average_value;localization_target_value;localization_real_continuous_average_diff_with_server_mean_abs;localization_target_diff_with_real_continuous_average;temperature_time;temperature_real_continous_average_value;temperature_target_value;temperature_real_continuous_average_diff_with_server_mean_abs;temperature_target_diff_with_real_continuous_average;low_temperature_target_value;low_temperature_target_diff_with_real_continuous_average;real_queue_time;real_queue_queue_server_arrival_mean;real_queue_target_value;real_queue_real_continuous_average_diff_with_server_mean_abs;penalty_time;penalty_real_time_average_value;Rew_Inv;localization_time;localization_real_continous_average_value;localization_target_value;localization_real_continuous_average_diff_with_server_mean_abs;localization_target_diff_with_real_continuous_average;temperature_time;temperature_real_continous_average_value;temperature_target_value;temperature_real_continuous_average_diff_with_server_mean_abs;temperature_target_diff_with_real_continuous_average;low_temperature_target_value;low_temperature_target_diff_with_real_continuous_average;real_queue_time;real_queue_queue_server_arrival_mean;real_queue_target_value;real_queue_real_continuous_average_diff_with_server_mean_abs;penalty_time;penalty_real_time_average_value
;0.2509326934814453;17.07415199279785;10.0;17.07415199279785;-7.074151992797852;0.25246191024780273;34.033302307128906;40.0;34.033302307128906;5.966697692871094;0.0;-34.07308578491211;0.2025291919708252;1.0;93.02325439453125;0.0;0.25592851638793945;0.0;;0.8472332954406738;17.582963943481445;10.0;17.582963943481445;-7.582963943481445;0.8501992225646973;42.61021041870117;40.0;42.61021041870117;-2.610210418701172;0.0;-42.771728515625;0.06804609298706055;0.5714285969734192;76.80000305175781;0.0;0.851248025894165;0.0
;1.270972728729248;16.206876754760742;10.0;10.152177810668945;-6.206876754760742;1.2720773220062256;36.62853240966797;40.0;20.76532745361328;3.3714675903320312;0.0;-36.632450103759766;0.2559781074523926;0.9729729890823364;95.17684936523438;0.0;1.2753465175628662;0.0;;1.8726069927215576;16.497114181518555;10.0;8.426305770874023;-6.497114181518555;1.8765430450439453;41.72075653076172;40.0;17.658395767211914;-1.7207565307617188;0.0;-41.79221725463867;0.11825156211853027;0.8888888955116272;77.03704071044922;0.0;1.8777077198028564;0.0
;2.2833330631256104;15.868319511413574;10.0;7.280740737915039;-5.868319511413574;2.285080671310425;39.47599411010742;40.0;14.942058563232422;0.5240058898925781;0.0;-39.49657440185547;0.30275893211364746;1.0256410837173462;94.70404815673828;0.0;2.285383462905884;0.0;;2.890899181365967;16.07785415649414;10.0;5.969066619873047;-6.077854156494141;2.893935203552246;43.27374267578125;40.0;12.079679489135742;-3.27374267578125;0.0;-43.331512451171875;0.16203832626342773;0.800000011920929;77.88595581054688;0.0;2.8953919410705566;0.0
;3.2929019927978516;12.564321517944336;10.0;2.5701608657836914;-2.564321517944336;3.293271780014038;41.37328338623047;40.0;11.177539825439453;-1.3732833862304688;0.0;-41.38420486450195;0.3526625633239746;1.0;94.25981903076172;0.0;3.2955217361450195;0.4476053714752197;;3.907088041305542;12.736732482910156;10.0;4.621959686279297;-2.7367324829101562;3.9164798259735107;44.430294036865234;40.0;9.18862533569336;-4.430294036865234;0.0;-44.439170837402344;0.21202731132507324;1.0;78.02340698242188;0.0;3.9190802574157715;0.47101545333862305
;4.305780649185181;10.440884590148926;10.0;2.100320816040039;-0.4408845901489258;4.30698561668396;42.403419494628906;40.0;9.20895767211914;-2.4034194946289062;0.0;-42.410400390625;0.4026165008544922;1.047619104385376;93.84164428710938;0.0;4.310873985290527;0.36473700404167175;;4.937623977661133;12.556530952453613;10.0;3.772909164428711;-2.5565309524536133;4.940982103347778;43.787322998046875;40.0;7.396091461181641;-3.787322998046875;0.0;-43.82122039794922;0.2622334957122803;0.9230769276618958;78.14408111572266;0.0;4.942049503326416;0.7591255307197571
;5.337217569351196;10.642364501953125;10.0;1.7759523391723633;-0.642364501953125;5.338463544845581;42.075313568115234;40.0;7.917900085449219;-2.0753135681152344;0.0;-42.0740966796875;0.45259666442871094;1.0232558250427246;95.72649383544922;0.0;5.341742992401123;0.614034116268158;;5.960965633392334;12.470773696899414;10.0;3.185908317565918;-2.470773696899414;5.966677188873291;41.693687438964844;40.0;6.193885803222656;-1.6936874389648438;0.0;-41.70344161987305;0.3125472068786621;0.8571428656578064;82.85385131835938;0.0;5.96822452545166;0.6353981494903564
;6.352955341339111;11.226357460021973;10.0;1.9698333740234375;-1.2263574600219727;6.35564923286438;41.60260772705078;40.0;8.024932861328125;-1.6026077270507812;0.0;-41.60369110107422;0.5027832984924316;1.0;95.29085540771484;0.0;6.35996675491333;0.7965462803840637;;6.976361274719238;12.805325508117676;10.0;2.756100654602051;-2.805325508117676;6.980475187301636;40.28824234008789;40.0;5.330814361572266;-0.2882423400878906;0.0;-40.31410598754883;0.3629946708679199;1.0;82.60869598388672;0.0;6.981223106384277;0.820955753326416
;7.369016408920288;11.326183319091797;10.0;1.7681684494018555;-1.3261833190917969;7.369353771209717;41.01057052612305;40.0;7.1707916259765625;-1.0105705261230469;0.0;-41.01925277709961;0.5532515048980713;1.04347825050354;94.87870788574219;0.0;7.371462821960449;0.9363155961036682;;7.994470119476318;13.062179565429688;10.0;2.4326467514038086;-3.0621795654296875;7.995569705963135;40.19671630859375;40.0;4.684123992919922;-0.19671630859375;0.0;-40.21621322631836;0.4122164249420166;0.9411764740943909;82.55934143066406;0.0;7.999347925186157;0.7205866575241089
;8.38055157661438;11.395482063293457;10.0;1.5948991775512695;-1.395482063293457;8.38590383529663;39.57016372680664;40.0;6.44110107421875;0.4298362731933594;0.0;-39.571537017822266;0.6030378341674805;1.021276593208313;96.58792877197266;0.0;8.387178421020508;0.8368368148803711;;9.017421960830688;13.265829086303711;10.0;2.1750755310058594;-3.265829086303711;9.021402597427368;40.74753952026367;40.0;4.172855377197266;-0.7475395202636719;0.0;-40.762451171875;0.46210646629333496;1.0526316165924072;82.43376159667969;0.0;9.025511026382446;0.6415337324142456
;9.400152444839478;10.41502857208252;10.0;0.1399250030517578;-0.41502857208251953;9.403329610824585;38.35376739501953;40.0;5.641597747802734;1.6462326049804688;0.0;-38.35367202758789;0.6525382995605469;1.0612244606018066;96.16368103027344;0.0;9.404455423355103;0.9454436898231506;;10.039458274841309;13.151291847229004;10.0;1.9663829803466797;-3.151291847229004;10.0451819896698;40.856597900390625;40.0;3.7649993896484375;-0.856597900390625;0.0;-40.87110900878906;0.5297513008117676;1.0;84.7926254272461;0.0;10.046418190002441;0.7711853981018066
;10.424095869064331;10.793814659118652;10.0;0.12949371337890625;-0.7938146591186523;10.425236463546753;37.986183166503906;40.0;5.195167541503906;2.0138168334960938;0.0;-37.980167388916016;0.7025842666625977;1.0399999618530273;95.7605972290039;0.0;10.429471492767334;1.0343058109283447;;11.06283450126648;13.046808242797852;10.0;1.7931346893310547;-3.0468082427978516;11.069056987762451;39.96445083618164;40.0;3.4220962524414062;0.035549163818359375;0.0;-39.97807312011719;0.5647861957550049;0.9523809552192688;85.71428680419922;0.0;11.070032119750977;0.7019251585006714
;11.447916507720947;11.132739067077637;10.0;0.15028762817382812;-1.1327390670776367;11.451305627822876;38.29189682006836;40.0;4.864406585693359;1.7081031799316406;0.0;-38.293907165527344;0.7526586055755615;1.0196079015731812;95.37712860107422;0.0;11.452344179153442;0.9505009651184082;;12.087792158126831;12.966110229492188;10.0;1.6497821807861328;-2.9661102294921875;12.088882684707642;38.615318298339844;40.0;3.140453338623047;1.3846817016601562;0.0;-38.62813949584961;0.6148738861083984;1.04347825050354;85.3970947265625;0.0;12.092340230941772;0.6441449522972107
;12.474293231964111;11.205405235290527;10.0;0.9710988998413086;-1.2054052352905273;12.477912187576294;38.347007751464844;40.0;4.1499176025390625;1.6529922485351562;0.0;-38.344112396240234;0.8032357692718506;1.0566037893295288;96.91211700439453;0.0;12.478654861450195;1.0255489349365234;;13.108537912368774;12.09185791015625;10.0;1.5246763229370117;-2.09185791015625;13.110511541366577;37.51313781738281;40.0;2.903717041015625;2.4868621826171875;0.0;-37.52273178100586;0.6620738506317139;1.0;85.31583404541016;0.0;13.116859912872314;0.7438549995422363
;13.491290092468262;11.261910438537598;10.0;0.9212322235107422;-1.2619104385375977;13.494494676589966;37.71540069580078;40.0;3.9000205993652344;2.2845993041992188;0.0;-37.715431213378906;0.853278398513794;1.0370370149612427;96.51972198486328;0.0;13.495785236358643;0.9544427990913391;;14.131805419921875;12.273154258728027;10.0;1.4214258193969727;-2.2731542587280273;14.134133338928223;37.144081115722656;40.0;2.6994056701660156;2.8559188842773438;0.0;-37.15699005126953;0.7121553421020508;1.076923131942749;88.25846862792969;0.0;14.134916543960571;0.8297480344772339
;14.511443853378296;11.308545112609863;10.0;0.8749589920043945;-1.3085451126098633;14.513828754425049;36.70321273803711;40.0;3.6693077087402344;3.2967872619628906;0.0;-36.70059585571289;0.9032890796661377;1.0714285373687744;96.14512634277344;0.0;14.517506837844849;0.8922870755195618;;15.154224872589111;12.448786735534668;10.0;1.3285703659057617;-2.448786735534668;15.162008285522461;37.34107971191406;40.0;2.5210647583007812;2.6589202880859375;0.0;-37.33937072753906;0.7629013061523438;1.0370370149612427;87.9454116821289;0.0;15.167693138122559;0.7744710445404053
;15.535395622253418;10.691890716552734;10.0;0.000255584716796875;-0.6918907165527344;15.539745569229126;35.86730194091797;40.0;3.3315696716308594;4.132698059082031;0.0;-35.866737365722656;0.9531772136688232;1.0526316165924072;95.78713989257812;0.0;15.540555715560913;0.957335352897644;;16.17637801170349;12.428082466125488;10.0;1.2466135025024414;-2.4280824661254883;16.177087783813477;37.398704528808594;40.0;2.362548828125;2.6012954711914062;0.0;-37.4111442565918;0.8142490386962891;1.0;87.52735137939453;0.0;16.17927885055542;0.848142683506012
;16.551074504852295;10.135555267333984;10.0;0.0015163421630859375;-0.13555526733398438;16.5550594329834;35.50431823730469;40.0;3.1794586181640625;4.4956817626953125;0.0;-35.50409698486328;1.0031139850616455;1.034482717514038;97.18004608154297;0.0;16.561441659927368;0.9022344946861267;;17.195602416992188;11.782477378845215;10.0;1.1747980117797852;-1.7824773788452148;17.199405670166016;37.21782302856445;40.0;2.2279510498046875;2.782176971435547;0.0;-37.22604751586914;0.8631148338317871;1.0666667222976685;87.38548278808594;0.0;17.200164794921875;0.9128558039665222
;17.583994388580322;10.382122039794922;10.0;0.004286766052246094;-0.3821220397949219;17.5874662399292;35.531402587890625;40.0;3.0544967651367188;4.468597412109375;0.0;-35.53125;1.0533900260925293;1.0666667222976685;96.8152847290039;0.0;17.58864140510559;0.959429919719696;;18.208154916763306;11.200249671936035;10.0;1.1112947463989258;-1.2002496719360352;18.212848663330078;37.23952102661133;40.0;2.1034164428710938;2.760478973388672;0.0;-37.24785232543945;0.9134132862091064;1.0322580337524414;89.7959213256836;0.0;18.213626861572266;0.8629518151283264
;18.600273609161377;9.914335250854492;10.0;0.6866540908813477;0.08566474914550781;18.603113412857056;35.81205368041992;40.0;2.831623077392578;4.187946319580078;0.0;-35.81394958496094;1.1033267974853516;1.049180269241333;96.4656982421875;0.0;18.604503631591797;1.0112746953964233;;19.23203444480896;11.233518600463867;10.0;1.056692123413086;-1.2335186004638672;19.23664116859436;37.04859924316406;40.0;1.9980087280273438;2.9514007568359375;0.0;-37.0520133972168;0.9625904560089111;1.0909091234207153;89.53258514404297;0.0;19.237592697143555;0.9200168251991272
;19.622320413589478;9.476461410522461;10.0;0.6521463394165039;0.5235385894775391;19.630048513412476;36.103851318359375;40.0;2.7262802124023438;3.896148681640625;0.0;-36.10249328613281;1.1533100605010986;1.0793651342391968;96.1303482055664;0.0;19.631531476974487;0.9613505601882935;;20.245105028152466;11.416041374206543;10.0;1.0033645629882812;-1.416041374206543;20.24570941925049;36.88118362426758;40.0;1.8951187133789062;3.118816375732422;0.0;-36.891693115234375;1.013021469116211;1.058823585510254;89.22880554199219;0.0;20.247396230697632;0.9720639586448669
;20.64455771446228;9.721570014953613;10.0;0.6204681396484375;0.2784299850463867;20.647932291030884;36.536354064941406;40.0;2.6514549255371094;3.4636459350585938;0.0;-36.53706741333008;1.2032883167266846;1.0625;97.40518951416016;0.0;20.648982286453247;1.0081783533096313;;21.267634630203247;11.578072547912598;10.0;0.957280158996582;-1.5780725479125977;21.268927097320557;37.063995361328125;40.0;1.8073387145996094;2.936004638671875;0.0;-37.06831741333008;1.063246250152588;1.0285714864730835;88.94379425048828;0.0;21.273144006729126;0.9259129762649536
;21.664066076278687;9.342247009277344;10.0;1.1941642761230469;0.6577529907226562;21.66538977622986;37.00563049316406;40.0;2.472301483154297;2.9943695068359375;0.0;-37.006893157958984;1.2532598972320557;1.0461539030075073;97.06458282470703;0.0;21.6673002243042;1.050788402557373;;22.281012296676636;11.604135513305664;10.0;0.9140176773071289;-1.604135513305664;22.282585382461548;37.147151947021484;40.0;1.7244148254394531;2.8528480529785156;0.0;-37.15680694580078;1.1130650043487549;1.0810810327529907;91.07250213623047;0.0;22.283225297927856;0.9729949831962585
;22.680257320404053;8.987738609313965;10.0;1.1425819396972656;1.0122613906860352;22.682853937149048;37.41863250732422;40.0;2.40484619140625;2.5813674926757812;0.0;-37.420265197753906;1.303246259689331;1.0746269226074219;96.73704528808594;0.0;22.68392014503479;1.006015658378601;;23.29935050010681;11.157740592956543;10.0;0.8749637603759766;-1.157740592956543;23.302962064743042;37.040245056152344;40.0;1.652679443359375;2.9597549438476562;0.0;-37.04690933227539;1.1632843017578125;1.0526316165924072;90.69767761230469;0.0;23.303855895996094;1.0156128406524658
;23.695456981658936;9.103678703308105;10.0;1.0948762893676758;0.8963212966918945;23.699422359466553;37.530616760253906;40.0;2.3359107971191406;2.4693832397460938;0.0;-37.53016662597656;1.3534691333770752;1.058823585510254;96.42184448242188;0.0;23.704349040985107;1.0451512336730957;;24.325998544692993;10.740184783935547;10.0;0.8390121459960938;-0.7401847839355469;24.3301362991333;37.064064025878906;40.0;1.5843391418457031;2.9359359741210938;0.0;-37.06800079345703;1.2140934467315674;1.100000023841858;90.39547729492188;0.0;24.331366300582886;0.9732930064201355
;24.72030472755432;9.333367347717285;10.0;0.9257545471191406;0.6666326522827148;24.726653814315796;37.55049514770508;40.0;2.5846214294433594;2.449504852294922;0.0;-37.54978561401367;1.4032135009765625;1.085714340209961;97.5970458984375;0.0;24.72798991203308;1.0810619592666626;;25.34637188911438;10.356554985046387;10.0;0.8059453964233398;-0.3565549850463867;25.34974956512451;37.18344497680664;40.0;1.5211143493652344;2.8165550231933594;0.0;-37.18983840942383;1.263031244277954;1.073170781135559;90.15943145751953;0.0;25.350556135177612;0.9346604347229004
;25.737124919891357;9.54898452758789;10.0;0.8784427642822266;0.4510154724121094;25.742337942123413;37.819236755371094;40.0;2.5247268676757812;2.1807632446289062;0.0;-37.820526123046875;1.4532454013824463;1.0704225301742554;97.27767944335938;0.0;25.743465900421143;1.0402719974517822;;26.374574899673462;10.521378517150879;10.0;0.7782793045043945;-0.5213785171508789;26.37876057624817;37.42189025878906;40.0;1.4682350158691406;2.5781097412109375;0.0;-37.42683410644531;1.3137071132659912;1.047619104385376;91.97860717773438;0.0;26.37981939315796;0.9735270142555237
;26.758089542388916;9.639150619506836;10.0;0.8383541107177734;0.36084938049316406;26.76614499092102;37.921024322509766;40.0;2.4593963623046875;2.0789756774902344;0.0;-37.91860580444336;1.5031821727752686;1.0555555820465088;96.96969604492188;0.0;26.767791509628296;1.0737208127975464;;27.392072200775146;10.686280250549316;10.0;0.7477846145629883;-0.6862802505493164;27.39718723297119;37.82973098754883;40.0;1.4080429077148438;2.170269012451172;0.0;-37.83525466918945;1.3631319999694824;1.0909091234207153;91.71443176269531;0.0;27.39822220802307;0.937767505645752
;27.781477212905884;9.826211929321289;10.0;0.6949625015258789;0.17378807067871094;27.785166263580322;37.94634246826172;40.0;2.6807594299316406;2.0536575317382812;0.0;-37.94706344604492;1.5534172058105469;1.0810810327529907;96.67250061035156;0.0;27.78686547279358;1.1050052642822266;;28.417070865631104;10.837556838989258;10.0;0.7225227355957031;-0.8375568389892578;28.41826367378235;38.31928634643555;40.0;1.3618736267089844;1.6807136535644531;0.0;-38.32431411743164;1.413511037826538;1.0666667222976685;91.41696166992188;0.0;28.42233920097351;0.904376745223999
;28.797791719436646;9.5346040725708;10.0;0.6624107360839844;0.4653959274291992;28.8032968044281;38.10152053833008;40.0;2.6176223754882812;1.8984794616699219;0.0;-38.10210037231445;1.6030781269073486;1.0666667222976685;97.76248168945312;0.0;28.804514169692993;1.1342023611068726;;29.438247680664062;10.879375457763672;10.0;0.6970758438110352;-0.8793754577636719;29.441420793533325;38.58402633666992;40.0;1.3117866516113281;1.4159736633300781;0.0;-38.58896255493164;1.462662696838379;1.04347825050354;91.13422393798828;0.0;29.442687511444092;0.9405483603477478
;29.820035219192505;9.254959106445312;10.0;0.6401243209838867;0.7450408935546875;29.82348084449768;38.26607894897461;40.0;2.556560516357422;1.7339210510253906;0.0;-38.265037536621094;1.653318166732788;1.0909091234207153;97.46192932128906;0.0;29.82802152633667;1.0967538356781006;;30.460328817367554;10.916135787963867;10.0;0.673980712890625;-0.9161357879638672;30.46353530883789;38.43666458129883;40.0;1.2672195434570312;1.5633354187011719;0.0;-38.440223693847656;1.5137908458709717;1.0833333730697632;92.75362396240234;0.0;30.46496844291687;0.909325361251831
;30.839743614196777;9.334829330444336;10.0;0.27564239501953125;0.6651706695556641;30.840965747833252;38.25941848754883;40.0;2.3199234008789062;1.7405815124511719;0.0;-38.259857177734375;1.7030575275421143;1.076923131942749;97.17137908935547;0.0;30.844435691833496;1.1244031190872192;;31.482973098754883;11.044466018676758;10.0;0.6532821655273438;-1.0444660186767578;31.48665976524353;38.289939880371094;40.0;1.2281112670898438;1.7100601196289062;0.0;-38.294647216796875;1.5626988410949707;1.0612244606018066;92.4964599609375;0.0;31.48751950263977;0.9429595470428467
;31.856749057769775;9.41654109954834;10.0;0.2609415054321289;0.5834589004516602;31.863037109375;37.95389938354492;40.0;2.261810302734375;2.046100616455078;0.0;-37.951072692871094;1.7532124519348145;1.0632911920547485;96.89034271240234;0.0;31.86868453025818;1.0895488262176514;;32.502020597457886;11.07601261138916;10.0;0.6324453353881836;-1.0760126113891602;32.50362181663513;38.13629913330078;40.0;1.1882743835449219;1.8637008666992188;0.0;-38.13997268676758;1.6127536296844482;1.0980392694473267;92.20838928222656;0.0;32.507625579833984;0.9745774269104004
;32.88145995140076;9.582962036132812;10.0;0.24333572387695312;0.4170379638671875;32.88701033592224;37.70795822143555;40.0;2.210796356201172;2.292041778564453;0.0;-37.70867156982422;1.8032903671264648;1.086419701576233;97.90660095214844;0.0;32.88774299621582;1.1156668663024902;;33.533477783203125;11.103109359741211;10.0;0.6172122955322266;-1.103109359741211;33.53945064544678;37.73674774169922;40.0;1.1588554382324219;2.2632522583007812;0.0;-37.740684509277344;1.6637563705444336;1.076923131942749;91.89189147949219;0.0;33.540486097335815;0.9448540806770325
;33.90098762512207;9.34047794342041;10.0;0.6285915374755859;0.6595220565795898;33.90551018714905;37.66440200805664;40.0;2.1014404296875;2.3355979919433594;0.0;-37.664249420166016;1.8532099723815918;1.073170781135559;97.62281799316406;0.0;33.906365394592285;1.1402900218963623;;34.55453181266785;11.129847526550293;10.0;0.5954732894897461;-1.129847526550293;34.5570228099823;37.1993408203125;40.0;1.1178703308105469;2.8006591796875;0.0;-37.20295715332031;1.713193416595459;1.1111111640930176;93.3920669555664;0.0;34.5622935295105;0.917181670665741
