Rew_NoInv;localization_time;localization_real_continous_average_value;localization_target_value;localization_real_continuous_average_diff_with_server_mean_abs;localization_target_diff_with_real_continuous_average;temperature_time;temperature_real_continous_average_value;temperature_target_value;temperature_real_continuous_average_diff_with_server_mean_abs;temperature_target_diff_with_real_continuous_average;low_temperature_target_value;low_temperature_target_diff_with_real_continuous_average;real_queue_time;real_queue_queue_server_arrival_mean;real_queue_target_value;real_queue_real_continuous_average_diff_with_server_mean_abs;penalty_time;penalty_real_time_average_value;Rew_Inv;localization_time;localization_real_continous_average_value;localization_target_value;localization_real_continuous_average_diff_with_server_mean_abs;localization_target_diff_with_real_continuous_average;temperature_time;temperature_real_continous_average_value;temperature_target_value;temperature_real_continuous_average_diff_with_server_mean_abs;temperature_target_diff_with_real_continuous_average;low_temperature_target_value;low_temperature_target_diff_with_real_continuous_average;real_queue_time;real_queue_queue_server_arrival_mean;real_queue_target_value;real_queue_real_continuous_average_diff_with_server_mean_abs;penalty_time;penalty_real_time_average_value
;0.16664481163024902;17.420568466186523;10.0;17.420568466186523;-7.420568466186523;2.177903652191162;39.159976959228516;40.0;21.51483154296875;0.8400230407714844;0.0;-33.70702362060547;0.13485479354858398;1.0285714864730835;97.07351684570312;0.0;0.1687614917755127;0.0;;0.7292637825012207;17.430509567260742;10.0;17.430509567260742;-7.430509567260742;0.729954719543457;38.600162506103516;40.0;38.600162506103516;1.3998374938964844;0.0;-38.64616012573242;0.11093544960021973;0.9230769276618958;88.39778900146484;0.0;0.7322649955749512;0.0
;2.1763861179351807;15.986226081848145;10.0;11.324499130249023;-5.9862260818481445;4.186999797821045;43.66593933105469;40.0;18.52918815612793;-3.6659393310546875;0.0;-39.18070602416992;0.18491172790527344;1.0;99.24190521240234;0.0;2.1786766052246094;0.0;;2.746286392211914;15.987915992736816;10.0;6.003824234008789;-5.987915992736816;2.7488958835601807;41.28976821899414;40.0;11.715200424194336;-1.2897682189941406;0.0;-41.310943603515625;0.160980224609375;0.8571428656578064;87.85530090332031;0.0;2.7498600482940674;0.0
;4.185312986373901;15.619696617126465;10.0;9.77332878112793;-5.619696617126465;4.701164245605469;44.187252044677734;40.0;20.33978271484375;-4.187252044677734;0.0;-43.684085845947266;0.23990297317504883;0.9729729890823364;98.6009292602539;0.0;4.187281608581543;0.0;;3.260746717453003;15.469077110290527;10.0;5.204975128173828;-5.469077110290527;3.2654433250427246;41.78995895385742;40.0;10.091390609741211;-1.7899589538574219;0.0;-41.80720138549805;0.21070218086242676;1.0;92.34507751464844;0.0;3.2664403915405273;0.5400578379631042
;4.699558258056641;15.305717468261719;10.0;9.823882102966309;-5.305717468261719;5.725358486175537;44.75725555419922;40.0;23.77097511291504;-4.757255554199219;0.0;-44.188995361328125;0.2848660945892334;1.0256410837173462;98.00128936767578;0.0;4.707099676132202;0.3394262492656708;;4.277267217636108;15.365586280822754;10.0;4.131736755371094;-5.365586280822754;4.277709484100342;42.27874755859375;40.0;7.931694030761719;-2.27874755859375;0.0;-42.29827880859375;0.2607297897338867;0.9411764740943909;91.63803100585938;0.0;4.2798097133636475;0.8480291962623596
;5.722500801086426;15.24880599975586;10.0;10.454706192016602;-5.248805999755859;7.7407755851745605;46.56900405883789;40.0;29.771135330200195;-6.569004058837891;0.0;-44.755863189697266;0.334871768951416;1.0;97.43910217285156;0.0;5.726367473602295;0.5787460207939148;;4.792518138885498;15.051960945129395;10.0;3.740365982055664;-5.0519609451293945;4.793244123458862;42.37883377075195;40.0;7.153984069824219;-2.378833770751953;0.0;-42.39182662963867;0.3111271858215332;0.8888888955116272;90.90908813476562;0.0;4.796080827713013;1.1465723514556885
;7.73766565322876;15.196333885192871;10.0;11.390625;-5.196333885192871;8.25110650062561;46.83464813232422;40.0;30.374103546142578;-6.834648132324219;0.0;-46.57275390625;0.38490891456604004;1.047619104385376;99.333740234375;0.0;7.743717908859253;0.44798004627227783;;5.314545631408691;14.778534889221191;10.0;3.418280601501465;-4.778534889221191;5.320807695388794;41.89012145996094;40.0;6.521724700927734;-1.8901214599609375;0.0;-41.87744903564453;0.360809326171875;1.0;90.44193267822266;0.0;5.324262380599976;1.0414581298828125
;8.250743389129639;15.029114723205566;10.0;11.341493606567383;-5.029114723205566;8.765682935714722;46.6682243347168;40.0;30.5892391204834;-6.668224334716797;0.0;-46.844966888427734;0.43494415283203125;1.0232558250427246;98.76543426513672;0.0;8.253778219223022;0.6356577277183533;;5.835100889205933;14.562450408935547;10.0;3.1375694274902344;-4.562450408935547;5.836010456085205;41.11770248413086;40.0;5.965599060058594;-1.1177024841308594;0.0;-41.13233947753906;0.41092896461486816;0.9523809552192688;93.84164428710938;0.0;5.838651657104492;0.9560824632644653
;8.76524043083191;14.87128734588623;10.0;11.289013862609863;-4.8712873458862305;9.282586812973022;46.23015213012695;40.0;30.558900833129883;-6.230152130126953;0.0;-46.674530029296875;0.4849212169647217;1.0;98.22958374023438;0.0;8.768489599227905;0.6027966737747192;;6.349031925201416;14.372529983520508;10.0;2.9072484970092773;-4.372529983520508;6.353894233703613;40.10981369018555;40.0;5.516063690185547;-0.10981369018554688;0.0;-40.1218147277832;0.4608182907104492;1.04347825050354;93.19664764404297;0.0;6.354917764663696;0.8834112286567688
;9.27798342704773;14.73056411743164;10.0;11.244001388549805;-4.730564117431641;9.799514055252075;45.588111877441406;40.0;30.338516235351562;-5.588111877441406;0.0;-46.23557662963867;0.5349586009979248;1.04347825050354;97.7234878540039;0.0;9.283246517181396;0.5731493830680847;;7.374755620956421;14.435556411743164;10.0;2.536581039428711;-4.435556411743164;7.3778076171875;38.87728500366211;40.0;4.796886444091797;1.1227149963378906;0.0;-38.88377380371094;0.5108354091644287;1.0;92.60908508300781;0.0;7.378838777542114;1.0235692262649536
;9.796036958694458;14.601716995239258;10.0;11.202373504638672;-4.601716995239258;10.326923608779907;44.77677536010742;40.0;28.86128044128418;-4.776775360107422;0.0;-45.5898551940918;0.5850682258605957;1.021276593208313;99.40572357177734;0.0;9.800826072692871;0.5461475253105164;;8.393879175186157;12.954188346862793;10.0;2.247738838195801;-2.954188346862793;8.396839618682861;38.69467544555664;40.0;4.2476654052734375;1.3053245544433594;0.0;-38.70143508911133;0.5607757568359375;0.9599999785423279;92.07160949707031;0.0;8.397778749465942;1.1319262981414795
