Rew_NoInv;localization_time;localization_real_continous_average_value;localization_target_value;localization_real_continuous_average_diff_with_server_mean_abs;localization_target_diff_with_real_continuous_average;temperature_time;temperature_real_continous_average_value;temperature_target_value;temperature_real_continuous_average_diff_with_server_mean_abs;temperature_target_diff_with_real_continuous_average;low_temperature_target_value;low_temperature_target_diff_with_real_continuous_average;real_queue_time;real_queue_queue_server_arrival_mean;real_queue_target_value;real_queue_real_continuous_average_diff_with_server_mean_abs;penalty_time;penalty_real_time_average_value;end_localization_arrival;end_localization_departure;end_temperature_arrival;end_temperature_departure;end_real_queue_arrival;end_real_queue_departure;Rew_Inv;localization_time;localization_real_continous_average_value;localization_target_value;localization_real_continuous_average_diff_with_server_mean_abs;localization_target_diff_with_real_continuous_average;temperature_time;temperature_real_continous_average_value;temperature_target_value;temperature_real_continuous_average_diff_with_server_mean_abs;temperature_target_diff_with_real_continuous_average;low_temperature_target_value;low_temperature_target_diff_with_real_continuous_average;real_queue_time;real_queue_queue_server_arrival_mean;real_queue_target_value;real_queue_real_continuous_average_diff_with_server_mean_abs;penalty_time;penalty_real_time_average_value;end_localization_arrival;end_localization_departure;end_temperature_arrival;end_temperature_departure;end_real_queue_arrival;end_real_queue_departure
;371.2635703086853;10.060563087463379;10.0;0.2561225891113281;-0.060563087463378906;371.2699339389801;39.12360763549805;40.0;0.8419876098632812;0.8763923645019531;0.0;-39.125640869140625;20.034833431243896;1.8870056867599487;44.24239730834961;0.0;370.75202560424805;0.984236478805542;;;;;;;;372.19676065444946;10.024101257324219;10.0;0.06258010864257812;-0.02410125732421875;372.2006151676178;39.247154235839844;40.0;0.12015533447265625;0.7528457641601562;0.0;-39.24774932861328;19.87006115913391;1.75;50.61082077026367;0.0;372.2010669708252;1.0037720203399658;;;;;;
;371.7832591533661;10.063278198242188;10.0;0.2563762664794922;-0.0632781982421875;371.7860360145569;39.11664581298828;40.0;0.8425064086914062;0.8833541870117188;0.0;-39.125911712646484;20.084871530532837;1.8816901445388794;44.325992584228516;0.0;371.271436214447;0.9828637838363647;;;;;;;;373.2142798900604;9.999516487121582;10.0;0.06241035461425781;0.00048351287841796875;373.21827483177185;39.25204086303711;40.0;0.1198577880859375;0.7479591369628906;0.0;-39.252525329589844;19.919955015182495;1.7560975551605225;50.488441467285156;0.0;373.2218132019043;1.0010297298431396;;;;;;
;372.80326199531555;10.039040565490723;10.0;0.2561616897583008;-0.039040565490722656;372.80735087394714;39.10086441040039;40.0;0.8413162231445312;0.8991355895996094;0.0;-39.119014739990234;20.134907245635986;1.8823529481887817;44.40919876098633;0.0;371.78706526756287;0.9815046787261963;;;;;;;;374.2305760383606;10.004470825195312;10.0;0.062259674072265625;-0.0044708251953125;374.23256039619446;39.24443054199219;40.0;0.11943435668945312;0.7555694580078125;0.0;-39.24512481689453;19.96994423866272;1.7560975551605225;50.36665344238281;0.0;374.23340129852295;1.0036650896072388;;;;;;
;373.8191730976105;10.014514923095703;10.0;0.255523681640625;-0.014514923095703125;373.8221056461334;39.094764709472656;40.0;0.841217041015625;0.9052352905273438;0.0;-39.10309982299805;20.184836626052856;1.8770949840545654;44.49201965332031;0.0;372.81132435798645;0.9841693639755249;;;;;;;;375.2467396259308;10.017812728881836;10.0;0.062140464782714844;-0.017812728881835938;375.24795150756836;39.23408889770508;40.0;0.11921310424804688;0.7659111022949219;0.0;-39.234588623046875;20.01991367340088;1.7560975551605225;50.245452880859375;0.0;375.2513267993927;1.0062698125839233;;;;;;
;375.83893179893494;10.040619850158691;10.0;0.25421810150146484;-0.040619850158691406;375.83949184417725;39.120513916015625;40.0;0.8380889892578125;0.879486083984375;0.0;-39.09723663330078;20.234402656555176;1.8718663454055786;44.5744514465332;0.0;373.82275009155273;0.9815093874931335;;;;;;;;377.2643690109253;10.04439926147461;10.0;0.06179237365722656;-0.044399261474609375;377.2652676105499;39.26485824584961;40.0;0.11857986450195312;0.7351417541503906;0.0;-39.26542663574219;20.07006049156189;1.762162208557129;50.12483215332031;0.0;377.268483877182;1.0008951425552368;;;;;;
;376.3536231517792;10.043484687805176;10.0;0.2547149658203125;-0.04348468780517578;376.3565933704376;39.129756927490234;40.0;0.839752197265625;0.8702430725097656;0.0;-39.12281799316406;20.284727811813354;1.8725762367248535;44.84180450439453;0.0;375.84293031692505;0.9815555810928345;;;;;;;;377.7806181907654;10.047200202941895;10.0;0.06169414520263672;-0.04720020294189453;377.7817122936249;39.27424621582031;40.0;0.118377685546875;0.7257537841796875;0.0;-39.274845123291016;20.11995029449463;1.762162208557129;50.004791259765625;0.0;377.7845175266266;1.004818081855774;;;;;;
;376.8716733455658;10.046167373657227;10.0;0.25490570068359375;-0.04616737365722656;376.8745913505554;39.12976837158203;40.0;0.8402824401855469;0.8702316284179688;0.0;-39.13209915161133;20.334434747695923;1.867403268814087;44.92304992675781;0.0;376.36062359809875;0.9855079054832458;;;;;;;;378.29202580451965;10.049877166748047;10.0;0.06160163879394531;-0.049877166748046875;378.2957158088684;39.274959564208984;40.0;0.11820602416992188;0.7250404357910156;0.0;-39.27565002441406;20.169803142547607;1.7681940793991089;49.88532257080078;0.0;378.29624032974243;1.0034600496292114;;;;;;
;377.3872036933899;10.04883861541748;10.0;0.2550516128540039;-0.04883861541748047;377.38970828056335;39.12239074707031;40.0;0.8404693603515625;0.8776092529296875;0.0;-39.13214111328125;20.38511848449707;1.8681318759918213;45.0039176940918;0.0;376.87564516067505;0.9841651320457458;;;;;;;;378.80411410331726;10.05251693725586;10.0;0.061532020568847656;-0.052516937255859375;378.8058967590332;39.268131256103516;40.0;0.11804580688476562;0.7318687438964844;0.0;-39.26884841918945;20.219434022903442;1.7681940793991089;49.766422271728516;0.0;378.8065855503082;1.0021092891693115;;;;;;
;377.90387654304504;10.051486015319824;10.0;0.2551994323730469;-0.05148601531982422;377.90668058395386;39.10880661010742;40.0;0.8404617309570312;0.8911933898925781;0.0;-39.124755859375;20.43511414527893;1.863013744354248;45.268436431884766;0.0;377.39088916778564;0.9828250408172607;;;;;;;;379.32400488853455;10.055109977722168;10.0;0.06153106689453125;-0.05510997772216797;379.32862162590027;39.254676818847656;40.0;0.11789703369140625;0.7453231811523438;0.0;-39.255130767822266;20.269628524780273;1.7681940793991089;49.64808654785156;0.0;379.3315198421478;1.0007264614105225;;;;;;
;378.4239876270294;10.054182052612305;10.0;0.2554788589477539;-0.05418205261230469;378.4248881340027;39.08987045288086;40.0;0.8405723571777344;0.9101295471191406;0.0;-39.11110305786133;20.48539638519287;1.8579235076904297;45.34814453125;0.0;377.9081473350525;0.981484055519104;;;;;;;;379.8462498188019;10.057782173156738;10.0;0.061377525329589844;-0.05778217315673828;379.85051107406616;39.23603057861328;40.0;0.117706298828125;0.7639694213867188;0.0;-39.23647689819336;20.319363832473755;1.774193525314331;49.53031539916992;0.0;379.8513717651367;0.9993561506271362;;;;;;
