Rew_NoInv;localization_time;localization_real_continous_average_value;localization_target_value;localization_real_continuous_average_diff_with_server_mean_abs;localization_target_diff_with_real_continuous_average;temperature_time;temperature_real_continous_average_value;temperature_target_value;temperature_real_continuous_average_diff_with_server_mean_abs;temperature_target_diff_with_real_continuous_average;low_temperature_target_value;low_temperature_target_diff_with_real_continuous_average;real_queue_time;real_queue_queue_server_arrival_mean;real_queue_target_value;real_queue_real_continuous_average_diff_with_server_mean_abs;penalty_time;penalty_real_time_average_value;Rew_Inv;localization_time;localization_real_continous_average_value;localization_target_value;localization_real_continuous_average_diff_with_server_mean_abs;localization_target_diff_with_real_continuous_average;temperature_time;temperature_real_continous_average_value;temperature_target_value;temperature_real_continuous_average_diff_with_server_mean_abs;temperature_target_diff_with_real_continuous_average;low_temperature_target_value;low_temperature_target_diff_with_real_continuous_average;real_queue_time;real_queue_queue_server_arrival_mean;real_queue_target_value;real_queue_real_continuous_average_diff_with_server_mean_abs;penalty_time;penalty_real_time_average_value
;0.24144983291625977;17.988811492919922;10.0;17.988811492919922;-7.988811492919922;0.24358105659484863;37.99266052246094;40.0;37.99266052246094;2.0073394775390625;0.0;-38.33993911743164;0.23448514938354492;1.1428571939468384;100.41841125488281;0.0;0.2440183162689209;0.0;;0.7092931270599365;17.755338668823242;10.0;17.755338668823242;-7.755338668823242;0.7120957374572754;51.773902893066406;40.0;51.773902893066406;-11.773902893066406;0.0;-52.63673782348633;0.23459339141845703;0.9230769276618958;69.88694763183594;0.0;0.7128937244415283;0.0
;2.2547857761383057;16.361204147338867;10.0;8.25701904296875;-6.361204147338867;2.2597854137420654;41.92839050292969;40.0;18.015470504760742;-1.9283905029296875;0.0;-42.06698226928711;0.2828190326690674;1.116279125213623;99.82588195800781;0.0;2.2624759674072266;0.0;;2.726646900177002;16.18535614013672;10.0;6.837743759155273;-6.185356140136719;2.7276158332824707;46.69645309448242;40.0;15.372478485107422;-6.696453094482422;0.0;-46.95942687988281;0.28381991386413574;1.0666667222976685;74.3639907836914;0.0;2.7302277088165283;0.0
;2.7709414958953857;15.844625473022461;10.0;7.308465003967285;-5.844625473022461;2.7726633548736572;42.49238586425781;40.0;16.005855560302734;-2.4923858642578125;0.0;-42.639617919921875;0.3326733112335205;1.1555556058883667;99.26677703857422;0.0;2.773315906524658;0.4901825189590454;;3.250782012939453;15.65615463256836;10.0;5.959255218505859;-5.656154632568359;3.2528553009033203;46.5149040222168;40.0;13.147998809814453;-6.514904022216797;0.0;-46.74415588378906;0.33392906188964844;1.0;74.62686920166016;0.0;3.253561496734619;0.568677544593811
;3.278609037399292;15.431221008300781;10.0;6.546588897705078;-5.431221008300781;3.280531406402588;42.19961166381836;40.0;14.348804473876953;-2.1996116638183594;0.0;-42.33617401123047;0.3830547332763672;1.1304347515106201;100.93252563476562;0.0;3.283425807952881;0.4357162117958069;;3.7676358222961426;15.245200157165527;10.0;5.2814435958862305;-5.245200157165527;3.7683842182159424;45.5673713684082;40.0;11.455448150634766;-5.567371368408203;0.0;-45.75923156738281;0.3951230049133301;1.1111111640930176;74.13945007324219;0.0;3.7713708877563477;0.49569740891456604
;3.790400266647339;15.093628883361816;10.0;5.9313812255859375;-5.093628883361816;3.7936904430389404;41.41474533081055;40.0;13.002477645874023;-1.4147453308105469;0.0;-41.53329849243164;0.43262290954589844;1.1666666269302368;100.37373352050781;0.0;3.7947728633880615;0.39204704761505127;;4.284411907196045;14.91849136352539;10.0;4.746671676635742;-4.918491363525391;4.287157297134399;44.24257278442383;40.0;10.172019958496094;-4.242572784423828;0.0;-44.40985107421875;0.43384265899658203;1.0526316165924072;75.0853271484375;0.0;4.287497520446777;0.43947476148605347
;4.309983491897583;14.799777030944824;10.0;5.420183181762695;-4.799777030944824;4.311874866485596;40.31019973754883;40.0;11.87673568725586;-0.3101997375488281;0.0;-40.413536071777344;0.482818603515625;1.1428571939468384;99.843994140625;0.0;4.313840627670288;0.35583335161209106;;4.799702882766724;14.651742935180664;10.0;4.310213088989258;-4.651742935180664;4.800489902496338;42.72821807861328;40.0;9.147994995117188;-2.7282180786132812;0.0;-42.87281799316406;0.48415660858154297;1.0;78.55973815917969;0.0;4.8029656410217285;0.39476650953292847
;4.824042797088623;14.584606170654297;10.0;5.0137834548950195;-4.584606170654297;4.8254475593566895;39.14162826538086;40.0;10.977468490600586;0.8583717346191406;0.0;-39.2319221496582;0.5326354503631592;1.1200000047683716;99.34110260009766;0.0;4.831087350845337;0.32585278153419495;;5.315525770187378;14.427022933959961;10.0;3.947310447692871;-4.427022933959961;5.317805290222168;41.138343811035156;40.0;8.311561584472656;-1.1383438110351562;0.0;-41.26603698730469;0.5338108539581299;1.0909091234207153;78.6163558959961;0.0;5.318267583847046;0.35832133889198303
;5.343815326690674;14.38609790802002;10.0;4.665088653564453;-4.3860979080200195;5.345210313796997;37.86620330810547;40.0;10.196653366088867;2.1337966918945312;0.0;-37.944732666015625;0.5827362537384033;1.1538461446762085;100.84033966064453;0.0;5.349138498306274;0.3004876375198364;;5.834885120391846;14.23355770111084;10.0;3.6417922973632812;-4.23355770111084;5.836759805679321;39.52734375;40.0;7.614418029785156;0.47265625;0.0;-39.639617919921875;0.5838789939880371;1.04347825050354;78.66868591308594;0.0;5.837511301040649;0.32782161235809326
;6.3574957847595215;14.460651397705078;10.0;4.083860397338867;-4.460651397705078;6.361536026000977;36.408241271972656;40.0;8.899225234985352;3.5917587280273438;0.0;-36.47616195678711;0.632664680480957;1.1320754289627075;100.33767700195312;0.0;6.361855745315552;0.5216049551963806;;6.850081443786621;14.33507251739502;10.0;3.1602134704589844;-4.3350725173950195;6.852717161178589;37.69027328491211;40.0;6.541971206665039;2.3097267150878906;0.0;-37.780391693115234;0.6338484287261963;1.0;78.71720123291016;0.0;6.853024482727051;0.5620790123939514
;8.370984554290771;14.569962501525879;10.0;3.263920783996582;-4.569962501525879;8.371845960617065;37.06390380859375;40.0;7.117471694946289;2.93609619140625;0.0;-37.12005615234375;0.6827685832977295;1.163636326789856;99.85868835449219;0.0;8.374356746673584;0.4131794571876526;;8.889490365982056;14.47180461883545;10.0;2.5317487716674805;-4.471804618835449;8.893663883209229;38.092655181884766;40.0;5.2095947265625;1.9073448181152344;0.0;-38.161563873291016;0.6838841438293457;1.076923131942749;81.57524871826172;0.0;8.894630908966064;0.4367806315422058
;9.38308072090149;13.318655014038086;10.0;2.975902557373047;-3.318655014038086;9.384246826171875;37.87055969238281;40.0;6.506107330322266;2.1294403076171875;0.0;-37.91984176635742;0.7326817512512207;1.1428571939468384;99.40174865722656;0.0;9.386393785476685;0.561108410358429;;9.907770156860352;13.21071720123291;10.0;2.2529478073120117;-3.21071720123291;9.909505605697632;38.85316467285156;40.0;4.5981903076171875;1.1468353271484375;0.0;-38.920166015625;0.7338337898254395;1.0370370149612427;81.52173614501953;0.0;9.911669731140137;0.5896860957145691
;10.393436908721924;12.266152381896973;10.0;2.7226381301879883;-2.2661523818969727;10.394985914230347;38.5240592956543;40.0;5.994228363037109;1.4759407043457031;0.0;-38.573482513427734;0.7829022407531738;1.1228070259094238;100.76473236083984;0.0;10.395772457122803;0.5127119421958923;;10.93031358718872;12.150968551635742;10.0;2.057668685913086;-2.150968551635742;10.931421041488647;39.447967529296875;40.0;4.193023681640625;0.552032470703125;0.0;-39.506195068359375;0.7839176654815674;1.1034482717514038;81.47174835205078;0.0;10.934264421463013;0.53583824634552
;11.401580095291138;11.380818367004395;10.0;2.5093994140625;-1.3808183670043945;11.405051231384277;39.05817413330078;40.0;5.553688049316406;0.9418258666992188;0.0;-39.10410690307617;0.832782506942749;1.1525423526763916;100.3079605102539;0.0;11.405491352081299;0.4719860851764679;;11.947330236434937;11.261702537536621;10.0;1.8932418823242188;-1.261702537536621;11.948109149932861;39.938087463378906;40.0;3.831562042236328;0.06191253662109375;0.0;-39.99313735961914;0.833920955657959;1.0666667222976685;81.42493438720703;0.0;11.950593709945679;0.4912431240081787
